Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,34,75.341,939,73,23,2%,22,2,-1200%,1,008,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Basilicata,11,27.080,547,99,14,3%,14,3,000%,0,000,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Calabria,51,69.603,2.003,106,52,3%,48,3,210%,4,021,3330%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Campania,238,426.986,7.048,123,194,3%,182,3,640%,12,021,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Emilia-Romagna,207,388.479,2.488,56,159,6%,145,3,-200%,14,031,-670%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Friuli Venezia Giulia,30,107.242,245,20,8,3%,8,1,3330%,0,000,-10000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Lazio,500,348.943,2.968,52,130,4%,105,2,000%,25,043,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Liguria,55,103.810,293,19,16,5%,11,1,3750%,5,033,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Lombardia,438,845.529,7.078,71,167,2%,136,1,-490%,31,031,330%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Marche,53,104.252,1.454,96,13,1%,11,1,000%,2,013,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Molise,9,13.808,104,35,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
P.A. Bolzano,34,73.489,159,30,6,4%,6,1,2000%,0,000,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
P.A. Trento,26,45.934,128,23,2,2%,1,0,000%,1,018,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Piemonte,55,363.682,949,22,48,5%,45,1,-630%,3,007,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Puglia,81,254.126,1.699,43,74,4%,65,2,000%,9,023,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Sardegna,190,58.243,1.578,98,60,4%,56,3,3020%,4,025,3330%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Sicilia,431,235.092,4.787,98,166,3%,143,3,-070%,23,047,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Toscana,222,245.733,1.846,50,80,4%,63,2,500%,17,046,630%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Umbria,30,57.079,686,79,7,1%,6,1,5000%,1,011,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Valle d'Aosta,2,11.710,24,19,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Veneto,424,428.171,6.468,133,54,1%,44,1,730%,10,020,-910%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
Italia,3.121,4.284.332,43.491,73,1.273,3%,1.111,2,210%,162,027,060%,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31
