Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,431,1382,17,181,14,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Basilicata,98,375,1,79,13,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Calabria,332,1118,23,202,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Campania,1017,4476,59,812,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Emilia-Romagna,1744,9001,94,889,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Friuli Venezia Giulia,328,1277,21,175,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Lazio,1659,6421,148,943,243,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Liguria,468,1821,25,221,12,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Lombardia,1391,10457,156,1810,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Marche,276,1025,32,256,49,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Molise,34,176,4,39,26,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
P.A. Bolzano,72,500,3,100,20,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
P.A. Trento,79,517,6,90,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Piemonte,1222,6794,53,628,99,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Puglia,725,2923,57,503,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Sardegna,371,1602,28,204,16,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Sicilia,1189,3795,99,858,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Toscana,960,5033,61,570,8,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Umbria,169,662,9,86,41,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Valle d'Aosta,23,163,5,34,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Veneto,799,6000,52,1000,0,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
Italia,13387,65518,953,9680,541,Dati della Protezione Civile del 19 Febbraio 2022 ore 22:48
