Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,285,1382,16,181,14,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Basilicata,111,379,4,79,14,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Calabria,378,1108,21,202,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Campania,712,4149,41,610,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Emilia-Romagna,1084,9001,40,889,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Friuli Venezia Giulia,132,1277,7,175,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Lazio,1200,6421,79,943,243,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Liguria,263,1641,8,219,12,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Lombardia,1010,10457,46,1810,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Marche,239,1020,10,256,49,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Molise,29,176,0,39,26,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
P.A. Bolzano,68,500,3,200,20,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
P.A. Trento,56,517,2,90,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Piemonte,604,6794,22,628,99,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Puglia,653,2923,38,503,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Sardegna,325,1602,23,204,16,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Sicilia,982,3794,58,852,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Toscana,845,5033,38,570,14,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Umbria,216,662,4,86,41,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Valle d'Aosta,20,163,0,34,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Veneto,528,6000,27,1000,0,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
Italia,9740,64999,487,9570,548,Dati della Protezione Civile del 29 Marzo 2022 ore 19:20
