Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,210,68.948,9.896,758,582,6%,525,40,-220%,57,437,180%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Basilicata,176,21.845,5.642,1.013,186,3%,171,31,240%,15,269,1540%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Calabria,433,54.017,13.524,703,519,4%,474,25,000%,45,234,-630%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Campania,1.994,366.483,91.967,1.590,1.638,2%,1.507,26,-320%,131,226,-370%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Emilia-Romagna,1.275,356.159,64.120,1.435,2.678,4%,2.365,53,-400%,313,701,030%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Friuli Venezia Giulia,392,102.747,9.885,816,475,5%,416,34,-650%,59,487,-920%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Lazio,1.474,307.973,51.013,870,3.241,6%,2.859,49,-250%,382,651,-130%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Liguria,323,95.609,6.999,454,678,10%,595,39,-340%,83,538,-120%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Lombardia,2.431,777.191,67.395,667,5.859,9%,5.131,51,-480%,728,721,-150%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Marche,326,93.882,7.697,507,718,9%,610,40,-440%,108,711,-360%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Molise,42,12.789,648,214,66,10%,51,17,630%,15,496,-630%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
P.A. Bolzano,41,70.247,267,50,76,28%,63,12,-1490%,13,244,830%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
P.A. Trento,63,42.877,1.447,267,152,11%,119,22,-630%,33,608,-290%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Piemonte,1.200,332.172,23.372,538,3.485,15%,3.193,74,-360%,292,673,-610%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Puglia,1.537,217.428,51.594,1.287,2.178,4%,1.895,47,020%,283,706,220%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Sardegna,348,50.872,17.741,1.088,416,2%,359,22,260%,57,350,560%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Sicilia,1.370,193.343,24.875,501,1.399,6%,1.210,24,-070%,189,380,270%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Toscana,1.239,214.470,26.556,713,1.835,7%,1.557,42,-470%,278,747,-280%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Umbria,133,52.979,3.575,406,292,8%,258,29,000%,34,386,-290%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Valle d'Aosta,30,10.299,1.046,833,76,7%,62,49,160%,14,1116,1670%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Veneto,906,399.749,27.479,560,1.560,6%,1.323,27,-520%,237,483,-290%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
Italia,15.943,3.842.079,506.738,841,28.109,6%,24.743,41,-330%,3.366,559,-150%,Dati della Protezione Civile del 16 Aprile 2021 ore 19:23
