Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,921,98.633,10.413,810,196,2%,172,13,750%,24,187,000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Basilicata,464,35.175,3.610,659,55,2%,53,10,600%,2,037,10000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Calabria,1.590,108.089,13.314,709,341,3%,313,17,610%,28,149,1670%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Campania,9.802,557.183,54.790,965,624,1%,587,10,990%,37,065,570%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Emilia-Romagna,4.134,519.672,62.503,1.406,1.418,2%,1.305,29,150%,113,254,090%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Friuli Venezia Giulia,1.817,151.626,9.768,815,305,3%,278,23,-180%,27,225,380%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Lazio,5.248,490.954,60.113,1.051,1.217,2%,1.070,19,440%,147,257,890%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Liguria,1.634,144.859,12.151,805,543,4%,505,33,-060%,38,252,-730%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Lombardia,32.696,1.136.754,178.657,1.792,2.022,1%,1.831,18,780%,191,192,-100%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Marche,1.707,141.571,7.199,479,261,4%,218,15,280%,43,286,240%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Molise,159,16.034,696,235,21,3%,20,7,1110%,1,034,-5000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
P.A. Bolzano,494,99.516,5.060,948,97,2%,79,15,-920%,18,337,000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
P.A. Trento,938,60.457,5.223,959,115,2%,94,17,220%,21,386,-870%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Piemonte,9.671,471.753,54.953,1.286,1.246,2%,1.147,27,260%,99,232,760%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Puglia,2.885,299.150,16.035,408,227,1%,203,5,200%,24,061,910%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Sardegna,771,86.290,6.463,404,157,2%,142,9,440%,15,094,2500%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Sicilia,3.729,363.044,35.228,728,792,2%,703,15,260%,89,184,110%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Toscana,7.304,348.883,42.636,1.162,627,1%,549,15,560%,78,213,-250%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Umbria,3.171,82.920,14.011,1.620,122,1%,114,13,960%,8,092,000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Valle d'Aosta,229,15.546,1.586,1.280,30,2%,28,23,-340%,2,161,000%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Veneto,8.666,626.319,80.456,1.658,1.347,2%,1.167,24,1110%,180,371,910%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
Italia,98.030,5.854.428,674.865,1.139,11.763,2%,10.578,18,480%,1.185,200,350%,Dati della Protezione Civile del 29 Dicembre 2021 ore 21:01
