Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,56,81.685,1.395,108,53,4%,48,4,-200%,5,039,-1670%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Basilicata,20,30.464,1.130,204,26,2%,26,5,830%,0,000,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Calabria,170,85.102,2.846,150,112,4%,101,5,-560%,11,058,1000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Campania,208,459.419,6.038,106,195,3%,177,3,-060%,18,032,2860%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Emilia-Romagna,157,426.771,15.050,337,380,3%,338,8,500%,42,094,-870%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Friuli Venezia Giulia,61,114.465,856,71,56,7%,47,4,680%,9,075,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Lazio,221,387.620,9.105,158,392,4%,344,6,-470%,48,083,-590%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Liguria,59,113.430,880,58,50,6%,44,3,-1020%,6,039,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Lombardia,306,887.200,8.926,89,389,4%,333,3,250%,56,056,180%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Marche,54,114.603,2.270,150,56,2%,44,3,000%,12,079,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Molise,0,14.546,76,25,3,4%,2,1,000%,1,033,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
P.A. Bolzano,30,77.509,805,151,29,4%,23,4,-800%,6,113,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
P.A. Trento,23,48.675,312,57,19,6%,16,3,670%,3,055,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Piemonte,189,380.875,3.215,75,202,6%,183,4,220%,19,044,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Puglia,118,269.952,2.312,58,155,7%,135,3,070%,20,051,-480%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Sardegna,43,75.707,1.685,105,88,5%,76,5,-130%,12,074,-770%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Sicilia,273,302.162,10.036,206,379,4%,340,7,-140%,39,080,-710%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Toscana,135,284.755,5.632,153,232,4%,207,6,-590%,25,068,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Umbria,23,64.151,641,74,44,7%,39,4,-250%,5,057,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Valle d'Aosta,6,12.213,105,84,1,1%,1,1,-5000%,0,000,000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Veneto,342,473.014,9.231,189,174,2%,141,3,-340%,33,068,1000%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
Italia,2.494,4.704.318,82.546,138,3.035,4%,2.665,4,-090%,370,062,-110%,Dati della Protezione Civile del 12 Ottobre 2021 ore 20:09
