Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,348,64281,10413,797,706,7%,623,48,1.3%,83,6.36,-2.4%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Basilicata,133,19000,4721,848,171,4%,157,28,0%,14,2.51,-6.7%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Calabria,508,45744,10027,521,398,4%,361,19,6.2%,37,1.92,5.7%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Campania,2209,330436,96101,1661,1762,2%,1594,28,0.5%,168,2.9,-7.2%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Emilia-Romagna,2269,329041,72061,1613,3867,5%,3467,78,-1.4%,400,8.95,0.3%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Friuli Venezia Giulia,672,95652,15851,1309,727,5%,645,53,-0.8%,82,6.77,5.1%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Lazio,1825,278815,50291,857,3236,6%,2872,49,2.9%,364,6.21,1.1%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Liguria,529,87723,6659,432,685,10%,619,40,2.3%,66,4.28,-1.5%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Lombardia,4884,722957,106627,1055,7976,7%,7124,71,0.2%,852,8.43,0.5%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Marche,723,86493,10073,663,960,10%,812,53,0.6%,148,9.75,-2.6%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Molise,31,12159,1022,338,91,9%,74,24,-3.9%,17,5.62,0%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
P.A. Bolzano,99,68550,906,170,121,13%,94,18,-13%,27,5.07,-6.9%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
P.A. Trento,215,40602,3308,610,247,7%,203,37,4.6%,44,8.11,0%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Piemonte,2636,302074,35585,820,4127,12%,3767,87,0.2%,360,8.29,0.6%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Puglia,2008,186949,45637,1139,2005,4%,1774,44,0.5%,231,5.76,0%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Sardegna,287,44406,13672,839,209,2%,177,11,4.1%,32,1.96,6.7%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Sicilia,890,170698,16412,330,940,6%,813,16,1.8%,127,2.56,5%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Toscana,1467,190267,27303,733,1760,6%,1496,40,1.6%,264,7.09,2.7%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Umbria,222,50349,5187,589,429,8%,372,42,-1.1%,57,6.48,0%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Valle d'Aosta,125,8998,791,630,40,5%,32,25,33.3%,8,6.37,14.3%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Veneto,1759,377259,39231,799,1799,5%,1545,31,-0.2%,254,5.18,-1.2%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Italia,23839,3512453,571878,949,32256,6%,28621,48,0.5%,3635,6.03,0.2%,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
