Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,54,76.346,1.471,114,43,3%,42,3,1050%,1,008,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Basilicata,66,27.497,762,138,20,3%,19,3,000%,1,018,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Calabria,123,71.271,2.840,150,76,3%,71,4,000%,5,026,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Campania,361,431.995,7.840,137,234,3%,223,4,-090%,11,019,1000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Emilia-Romagna,365,395.850,8.244,185,269,3%,247,6,250%,22,049,1000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Friuli Venezia Giulia,94,108.200,760,63,26,3%,22,2,1580%,4,033,3330%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Lazio,421,359.957,11.499,200,407,4%,357,6,1120%,50,087,420%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Liguria,81,105.621,1.365,90,45,3%,33,2,310%,12,079,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Lombardia,586,854.404,11.600,116,269,2%,237,2,1290%,32,032,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Marche,125,105.878,2.157,143,38,2%,33,2,1380%,5,033,-1670%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Molise,3,13.942,126,42,2,2%,1,0,000%,1,033,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
P.A. Bolzano,24,73.842,353,66,10,3%,8,2,1430%,2,038,-3330%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
P.A. Trento,24,46.466,349,64,9,3%,8,1,-1110%,1,018,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Piemonte,194,366.305,2.604,60,87,3%,80,2,-120%,7,016,1670%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Puglia,213,256.468,2.585,65,94,4%,82,2,-120%,12,030,3330%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Sardegna,210,62.753,5.400,335,99,2%,80,5,390%,19,118,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Sicilia,809,244.612,11.757,241,370,3%,338,7,560%,32,066,-590%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Toscana,326,253.453,8.013,217,193,2%,170,5,690%,23,062,1500%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Umbria,75,58.526,1.661,191,19,1%,17,2,-1050%,2,023,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Valle d'Aosta,28,11.799,83,66,3,4%,3,2,5000%,0,000,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Veneto,663,438.189,12.747,261,141,1%,125,3,1570%,16,033,000%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
Italia,4.845,4.363.374,94.216,158,2.454,3%,2.196,4,610%,258,043,360%,Dati della Protezione Civile del 03 Agosto 2021 ore 18:48
