Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,385,42444,10117,775,432,4%,389,30,0&,43,3.29,7.5%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Basilicata,70,13202,5752,1033,72,1%,70,13,-1.4&,2,0.36,-50%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Calabria,225,32554,8895,462,290,3%,272,14,-0.7&,18,0.94,-10%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Campania,1366,220784,61656,1066,1527,2%,1435,25,0.7&,92,1.59,-3.2%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Emilia-Romagna,1314,217377,46359,1038,2327,5%,2124,48,-2.2&,203,4.54,-2.9%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Friuli Venezia Giulia,415,67138,11294,932,653,6%,596,49,-1.5&,57,4.71,-3.4%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Lazio,1138,204505,63795,1088,2689,4%,2407,41,-1.3&,282,4.81,-2.4%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Liguria,255,69361,4395,285,650,15%,588,38,-0.5&,62,4.02,-3.1%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Lombardia,1832,536616,50141,496,3831,8%,3454,34,-1&,377,3.73,-0.5%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Marche,465,55125,9160,603,613,7%,542,36,0.4&,71,4.68,-2.7%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Molise,83,8261,1115,369,62,6%,54,18,1.9&,8,2.65,0%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
P.A. Bolzano,640,39700,15331,2881,248,2%,216,41,-1.4&,32,6.01,6.7%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
P.A. Trento,230,27392,2465,454,208,8%,173,32,-7.5&,35,6.45,2.9%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Piemonte,727,222559,12382,285,2277,18%,2127,49,-1.7&,150,3.46,0%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Puglia,871,121838,52157,1301,1552,3%,1389,35,-0.9&,163,4.07,-3%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Sardegna,229,38370,15951,978,489,3%,450,28,-0.7&,39,2.39,-2.5%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Sicilia,846,135387,42868,863,1553,4%,1345,27,-2&,208,4.19,-1.4%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Toscana,603,133946,9083,244,743,8%,648,17,-1.7&,95,2.55,-5%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Umbria,228,35757,5511,626,401,7%,346,39,-0.9&,55,6.25,3.8%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Valle d'Aosta,1,7781,248,198,39,16%,35,28,-2.8&,4,3.19,0%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Veneto,792,311686,34677,707,1660,5%,1438,29,-4.7&,222,4.52,-7.5%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
Italia,12715,2541783,463352,769,22316,5%,20098,33,-1.5&,2218,3.68,-2.3%,Dati della Protezione Civile del 30 Gennaio 2021 ore 19:37
