Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,219,1382,9,181,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Basilicata,43,358,1,79,13,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Calabria,223,971,13,177,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Campania,421,3890,22,575,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Emilia-Romagna,1263,9001,38,889,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Friuli Venezia Giulia,230,1277,6,175,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Lazio,814,6421,51,943,243,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Liguria,350,1609,8,218,12,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Lombardia,905,10457,31,1810,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Marche,130,983,5,230,50,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Molise,18,176,1,39,26,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
P.A. Bolzano,46,500,1,100,20,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
P.A. Trento,74,517,1,90,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Piemonte,426,6794,11,628,99,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Puglia,391,2751,15,405,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Sardegna,129,1602,10,204,16,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Sicilia,660,3702,32,793,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Toscana,431,5033,20,570,13,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Umbria,189,662,1,86,41,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Valle d'Aosta,11,85,0,13,21,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Veneto,531,6000,25,1000,0,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
Italia,7504,64171,301,9205,554,Dati della Protezione Civile del 15 Agosto 2022 ore 23:45
