Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,446,92.916,6.625,515,140,2%,122,9,340%,18,140,590%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Basilicata,165,32.910,1.722,314,30,2%,29,5,-940%,1,018,000%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Calabria,559,100.200,8.395,447,236,3%,217,12,430%,19,101,560%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Campania,2.256,515.077,25.205,444,449,2%,418,7,150%,31,055,-610%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Emilia-Romagna,2.451,487.168,39.967,899,1.093,3%,986,22,-030%,107,241,490%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Friuli Venezia Giulia,964,143.346,8.321,694,319,4%,285,24,-030%,34,284,970%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Lazio,2.409,455.344,36.204,633,944,3%,832,15,050%,112,196,090%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Liguria,1.007,133.551,8.126,538,368,5%,337,22,000%,31,205,690%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Lombardia,6.119,992.464,63.117,633,1.377,2%,1.223,12,250%,154,155,480%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Marche,703,132.734,6.517,434,201,3%,163,11,520%,38,253,560%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Molise,10,15.471,227,77,9,4%,7,2,1670%,2,067,000%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
P.A. Bolzano,359,96.094,6.192,1.160,94,2%,76,14,-950%,18,337,-530%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
P.A. Trento,301,55.959,3.015,553,110,4%,89,16,1130%,21,386,-450%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Piemonte,2.326,425.688,24.617,576,720,3%,664,16,-040%,56,131,570%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Puglia,677,286.658,6.830,174,164,2%,139,4,-210%,25,064,-380%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Sardegna,182,82.101,3.924,246,128,3%,118,7,350%,10,063,1110%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Sicilia,1.368,341.285,19.875,411,549,3%,494,10,190%,55,114,1460%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Toscana,1.282,315.974,15.889,433,389,2%,331,9,-120%,58,158,550%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Umbria,372,70.819,3.426,396,60,2%,52,6,200%,8,092,000%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Valle d'Aosta,92,14.235,873,705,22,3%,20,16,1110%,2,161,000%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Veneto,4.016,574.858,58.405,1.204,1.127,2%,974,20,-060%,153,315,-060%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
Italia,28.064,5.364.852,347.472,586,8.529,2%,7.576,13,070%,953,161,330%,Dati della Protezione Civile del 18 Dicembre 2021 ore 19:06
