Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,34,75.137,929,72,29,3%,28,2,770%,1,008,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Basilicata,9,27.036,583,105,13,2%,13,2,000%,0,000,-10000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Calabria,16,69.275,2.075,110,49,2%,46,2,220%,3,016,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Campania,210,425.748,6.822,119,215,3%,200,4,-050%,15,026,-2500%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Emilia-Romagna,96,387.504,2.214,50,166,7%,153,3,-130%,13,029,-1330%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Friuli Venezia Giulia,28,107.090,217,18,5,2%,4,0,-3330%,1,008,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Lazio,176,346.937,2.177,38,157,7%,131,2,-300%,26,045,-370%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Liguria,26,103.570,155,10,16,10%,9,1,-1820%,7,046,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Lombardia,205,843.305,8.460,84,158,2%,121,1,-470%,37,037,570%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Marche,35,103.978,1.308,86,10,1%,8,1,000%,2,013,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Molise,0,13.742,54,18,1,2%,1,0,000%,0,000,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
P.A. Bolzano,12,73.381,111,21,9,8%,7,1,000%,2,038,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
P.A. Trento,7,45.810,50,9,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Piemonte,33,363.243,711,16,67,9%,64,1,-450%,3,007,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Puglia,41,253.763,2.110,53,87,4%,78,2,-600%,9,023,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Sardegna,43,57.477,2.398,149,37,2%,36,2,910%,1,006,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Sicilia,192,233.107,3.547,73,149,4%,131,3,230%,18,037,-1000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Toscana,63,244.861,1.528,41,85,6%,69,2,150%,16,043,670%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Umbria,17,56.933,633,73,10,2%,9,1,-2500%,1,011,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Valle d'Aosta,0,11.700,20,16,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Veneto,157,426.288,4.913,101,45,1%,39,1,-490%,6,012,000%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
Italia,1.400,4.269.885,41.015,69,1.308,3%,1.147,2,-170%,161,027,-470%,Dati della Protezione Civile del 10 Luglio 2021 ore 19:43
