Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,113,1382,2,181,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Basilicata,35,362,0,79,14,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Calabria,134,978,7,183,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Campania,305,3939,15,575,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Emilia-Romagna,720,9001,30,889,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Friuli Venezia Giulia,96,1277,6,175,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Lazio,501,6421,44,943,243,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Liguria,148,1635,5,218,12,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Lombardia,589,10457,16,1810,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Marche,71,983,4,230,49,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Molise,6,176,2,39,26,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
P.A. Bolzano,57,500,2,100,20,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
P.A. Trento,29,517,1,90,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Piemonte,253,6794,8,628,99,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Puglia,218,2903,7,503,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Sardegna,94,1602,8,204,16,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Sicilia,599,3599,26,795,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Toscana,256,5033,10,570,15,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Umbria,106,662,1,86,41,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Valle d'Aosta,12,85,0,13,21,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Veneto,243,6000,15,1000,0,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
Italia,4585,64306,209,9311,556,Dati della Protezione Civile del 20 Giugno 2022 ore 23:45
