Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,279,39814,10987,841,488,4%,443,34,0&,45,3.45,2.3%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Basilicata,57,12625,6949,1248,81,1%,77,14,0&,4,0.72,-20%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Calabria,313,29833,10105,525,330,3%,303,16,-0.7&,27,1.4,12.5%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Campania,968,209482,70866,1225,1548,2%,1448,25,-1.4&,100,1.73,3.1%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Emilia-Romagna,1090,205261,52579,1177,2720,5%,2490,56,-1.2&,230,5.15,-0.9%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Friuli Venezia Giulia,672,62045,12331,1018,751,6%,693,57,0.3&,58,4.79,-7.9%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Lazio,1281,192896,73189,1248,3023,4%,2735,47,-1.2&,288,4.91,-5.6%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Liguria,285,66546,4758,308,702,15%,643,42,0&,59,3.82,-1.7%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Lombardia,1876,518161,53698,531,4078,8%,3650,36,0.9&,428,4.24,0.7%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Marche,417,51044,8615,567,657,8%,573,38,-2.4&,84,5.53,-1.2%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Molise,54,7658,1135,375,66,6%,57,19,-8.1&,9,2.98,0%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
P.A. Bolzano,441,34561,12532,2355,248,2%,218,41,2.8&,30,5.64,0%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
P.A. Trento,278,25550,2086,384,297,14%,255,47,-5.9&,42,7.74,-8.7%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Piemonte,606,214517,13905,320,2631,19%,2466,57,-1.4&,165,3.8,-1.8%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Puglia,1159,111840,55101,1375,1498,3%,1350,34,-0.3&,148,3.69,4.2%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Sardegna,216,36235,17276,1060,541,3%,488,30,-3.6&,53,3.25,0%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Sicilia,1486,125134,46707,940,1674,4%,1459,29,0.2&,215,4.33,1.9%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Toscana,443,128881,8282,222,809,10%,696,19,-2.7&,113,3.04,-6.6%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Umbria,277,32899,4605,523,329,7%,283,32,-3.1&,46,5.23,-2.1%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Valle d'Aosta,14,7698,378,301,48,13%,46,37,0&,2,1.59,0%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Veneto,1359,301486,57469,1171,2411,4%,2096,43,-3.1&,315,6.42,-0.9%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
Italia,13571,2414166,523553,869,24930,5%,22469,37,-1&,2461,4.09,-1%,Dati della Protezione Civile del 20 Gennaio 2021 ore 20:43
