Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,54,1324,8,177,23,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Basilicata,21,364,0,88,13,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Calabria,89,966,4,174,3,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Campania,200,3511,19,555,189,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Emilia-Romagna,281,7920,34,889,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Friuli Venezia Giulia,58,1277,8,175,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Lazio,362,6421,47,943,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Liguria,60,1700,11,217,12,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Lombardia,312,6369,48,1530,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Marche,42,964,17,212,62,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Molise,5,176,1,39,26,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
P.A. Bolzano,43,500,4,100,20,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
P.A. Trento,11,517,2,90,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Piemonte,184,5824,17,628,99,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Puglia,128,2745,18,482,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Sardegna,43,1602,6,204,16,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Sicilia,280,3701,38,891,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Toscana,233,5033,27,570,36,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Umbria,33,662,5,84,43,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Valle d'Aosta,7,83,0,33,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Veneto,169,6000,27,1000,0,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
Italia,2615,57659,341,9081,542,Dati della Protezione Civile del 27 Ottobre 2021 ore 17:50
