Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,26,1324,0,177,23,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Basilicata,12,342,0,88,13,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Calabria,59,761,4,144,25,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Campania,188,3832,9,569,87,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Emilia-Romagna,169,6538,13,760,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Friuli Venezia Giulia,10,1277,1,175,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Lazio,262,6421,36,943,193,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Liguria,37,1670,6,214,12,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Lombardia,194,6369,29,1416,114,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Marche,17,951,4,209,57,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Molise,1,176,0,39,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
P.A. Bolzano,11,391,0,100,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
P.A. Trento,6,517,0,90,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Piemonte,68,5824,3,628,99,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Puglia,75,2799,9,462,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Sardegna,69,1602,9,216,33,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Sicilia,263,2940,26,644,196,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Toscana,105,5033,16,570,37,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Umbria,13,671,2,97,30,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Valle d'Aosta,1,67,0,23,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Veneto,99,6000,16,1000,0,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
Italia,1685,55505,183,8564,919,Dati della Protezione Civile del 28 Luglio 2021 ore 18:33
