Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,131,1382,9,181,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Basilicata,43,358,1,79,13,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Calabria,164,971,5,177,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Campania,281,3878,13,575,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Emilia-Romagna,900,9001,28,889,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Friuli Venezia Giulia,155,1277,2,175,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Lazio,538,6421,43,943,243,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Liguria,216,1604,5,218,12,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Lombardia,633,10457,22,1810,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Marche,77,983,3,230,50,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Molise,18,176,0,39,26,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
P.A. Bolzano,34,500,1,100,20,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
P.A. Trento,73,517,0,90,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Piemonte,278,6794,6,628,99,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Puglia,230,2751,11,405,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Sardegna,93,1602,7,204,16,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Sicilia,401,3578,25,785,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Toscana,280,5033,11,570,13,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Umbria,150,662,3,86,41,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Valle d'Aosta,11,85,0,13,21,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Veneto,385,6000,18,1000,0,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
Italia,5091,64030,213,9197,554,Dati della Protezione Civile del 31 Agosto 2022 ore 23:45
