Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,42,75.237,935,72,26,3%,25,2,-1070%,1,008,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Basilicata,10,27.054,545,99,12,2%,12,2,000%,0,000,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Calabria,56,69.443,2.039,108,50,2%,48,3,910%,2,011,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Campania,188,426.310,6.792,119,204,3%,192,3,-250%,12,021,-1430%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Emilia-Romagna,117,387.906,2.180,49,158,7%,144,3,000%,14,031,770%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Friuli Venezia Giulia,42,107.167,230,19,6,3%,5,0,2500%,1,008,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Lazio,208,347.647,2.228,39,146,7%,121,2,-620%,25,043,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Liguria,40,103.670,208,14,13,6%,8,1,-2730%,5,033,-1670%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Lombardia,420,844.311,8.200,82,155,2%,123,1,-610%,32,032,-860%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Marche,60,104.107,1.374,91,12,1%,10,1,1110%,2,013,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Molise,16,13.766,67,22,1,1%,1,0,000%,0,000,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
P.A. Bolzano,13,73.423,146,27,6,4%,5,1,-1670%,1,019,-5000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
P.A. Trento,24,45.852,71,13,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Piemonte,84,363.444,801,19,54,7%,50,1,-910%,4,009,3330%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Puglia,44,253.957,1.647,42,80,5%,72,2,430%,8,020,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Sardegna,135,57.801,2.681,166,49,2%,48,3,1430%,1,006,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Sicilia,288,233.902,3.938,81,157,4%,137,3,-140%,20,041,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Toscana,90,245.169,1.481,40,71,5%,57,2,000%,14,038,-670%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Umbria,15,56.973,626,72,9,1%,8,1,000%,1,011,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Valle d'Aosta,0,11.703,19,15,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Veneto,261,427.004,5.492,113,50,1%,42,1,000%,8,016,000%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
Italia,2.153,4.275.846,41.700,70,1.259,3%,1.108,2,-180%,151,025,-380%,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26
