Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,335,1382,13,181,14,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Basilicata,93,375,3,79,14,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Calabria,277,1118,17,202,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Campania,673,4378,42,670,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Emilia-Romagna,1276,9001,63,889,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Friuli Venezia Giulia,191,1277,16,175,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Lazio,1287,6421,108,943,243,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Liguria,303,1708,17,219,12,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Lombardia,980,10457,98,1810,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Marche,176,1025,20,256,49,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Molise,28,176,3,39,26,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
P.A. Bolzano,71,500,1,100,20,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
P.A. Trento,45,517,5,90,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Piemonte,840,6794,40,628,99,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Puglia,581,2923,33,503,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Sardegna,325,1602,29,204,16,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Sicilia,1006,3777,65,854,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Toscana,771,5033,55,570,8,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Umbria,143,662,5,86,41,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Valle d'Aosta,18,163,3,34,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Veneto,535,6000,45,1000,0,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
Italia,9954,65289,681,9532,542,Dati della Protezione Civile del 02 Marzo 2022 ore 19:10
