Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,42,81.827,1.427,110,53,4%,48,4,-200%,5,039,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Basilicata,18,30.510,1.052,190,24,2%,24,4,-770%,0,000,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Calabria,94,85.452,2.844,150,106,4%,94,5,220%,12,063,910%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Campania,279,460.291,6.105,107,205,3%,189,3,990%,16,028,-590%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Emilia-Romagna,198,427.386,15.025,337,345,2%,310,7,-280%,35,078,-280%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Friuli Venezia Giulia,82,114.724,864,72,48,6%,41,3,250%,7,058,-1250%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Lazio,348,388.437,8.770,152,344,4%,294,5,-360%,50,087,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Liguria,69,113.643,886,58,62,7%,56,4,980%,6,039,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Lombardia,288,888.068,8.110,81,353,4%,297,3,-100%,56,056,370%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Marche,99,114.813,2.055,136,54,3%,41,3,000%,13,086,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Molise,3,14.562,85,28,2,2%,1,0,-6670%,1,033,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
P.A. Bolzano,64,77.652,787,148,30,4%,22,4,-430%,8,150,1430%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
P.A. Trento,29,48.753,297,54,21,7%,18,3,590%,3,055,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Piemonte,203,381.471,3.264,76,197,6%,177,4,110%,20,046,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Puglia,102,270.233,2.135,54,151,7%,133,3,150%,18,046,-530%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Sardegna,19,75.810,1.611,100,85,5%,76,5,-380%,9,056,-1000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Sicilia,183,302.919,7.970,163,302,4%,259,5,-1100%,43,088,490%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Toscana,230,285.429,5.478,148,216,4%,194,5,430%,22,060,-430%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Umbria,28,64.231,580,67,38,7%,33,4,650%,5,057,2500%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Valle d'Aosta,12,12.233,109,87,3,3%,3,2,000%,0,000,000%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Veneto,342,474.038,9.068,186,163,2%,135,3,-690%,28,057,-1250%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
Italia,2.732,4.712.482,78.522,132,2.802,4%,2.445,4,-140%,357,060,-060%,Dati della Protezione Civile del 15 Ottobre 2021 ore 18:22
