Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,273,1382,8,181,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Basilicata,109,362,0,79,13,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Calabria,315,957,18,177,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Campania,720,3902,36,573,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Emilia-Romagna,1736,9001,42,889,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Friuli Venezia Giulia,289,1277,8,175,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Lazio,1078,6421,69,943,243,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Liguria,438,1636,14,218,12,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Lombardia,1540,10457,41,1810,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Marche,195,983,7,230,50,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Molise,19,176,1,39,26,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
P.A. Bolzano,99,500,3,100,20,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
P.A. Trento,88,517,3,90,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Piemonte,622,6794,16,628,99,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Puglia,483,2751,17,405,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Sardegna,170,1602,9,204,16,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Sicilia,969,3611,50,792,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Toscana,763,5033,26,570,14,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Umbria,281,662,6,86,41,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Valle d'Aosta,30,96,2,13,21,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Veneto,767,6000,34,1000,0,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
Italia,10984,64120,410,9202,555,Dati della Protezione Civile del 21 Luglio 2022 ore 19:24
