Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,33,74.989,874,68,24,3%,23,2,000%,1,008,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Basilicata,7,26.993,685,124,16,2%,16,3,-590%,0,000,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Calabria,26,69.119,2.645,140,57,2%,52,3,-550%,5,026,-1670%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Campania,108,424.942,7.496,131,229,3%,211,4,-450%,18,032,590%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Emilia-Romagna,51,387.157,2.320,52,183,8%,164,4,060%,19,043,-1360%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Friuli Venezia Giulia,13,107.011,193,16,8,4%,7,1,1670%,1,008,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Lazio,58,346.410,2.416,42,168,7%,135,2,-1290%,33,057,-830%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Liguria,7,103.491,118,8,21,18%,14,1,-670%,7,046,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Lombardia,129,842.555,8.468,84,203,2%,158,2,-370%,45,045,230%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Marche,39,103.830,1.272,84,9,1%,8,1,-1110%,1,007,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Molise,0,13.724,59,20,2,3%,2,1,-3330%,0,000,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
P.A. Bolzano,15,73.346,104,20,7,7%,6,1,000%,1,019,-5000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
P.A. Trento,1,45.792,48,9,1,2%,1,0,000%,0,000,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Piemonte,38,363.097,715,17,93,13%,84,2,120%,9,021,1250%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Puglia,60,253.571,2.578,65,102,4%,94,2,-1210%,8,020,-2000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Sardegna,21,57.330,2.308,143,35,2%,34,2,300%,1,006,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Sicilia,144,232.386,3.478,71,155,4%,137,3,-210%,18,037,590%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Toscana,59,244.584,1.481,40,91,6%,75,2,-1180%,16,043,670%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Umbria,1,56.885,647,74,13,2%,13,1,830%,0,000,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Valle d'Aosta,0,11.696,22,18,0,0%,0,0,-10000%,0,000,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Veneto,97,425.796,4.652,95,41,1%,37,1,-260%,4,008,000%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
Italia,907,4.264.704,42.579,71,1.458,3%,1.271,2,-490%,187,031,-210%,Dati della Protezione Civile del 06 Luglio 2021 ore 18:03
