Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,205,1382,10,181,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Basilicata,73,395,1,79,13,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Calabria,157,984,4,194,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Campania,387,4017,22,585,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Emilia-Romagna,849,9001,29,889,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Friuli Venezia Giulia,96,1277,2,175,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Lazio,575,6421,35,943,243,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Liguria,147,1643,9,218,12,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Lombardia,608,10457,35,1810,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Marche,72,988,4,230,49,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Molise,11,176,3,39,26,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
P.A. Bolzano,33,500,2,100,20,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
P.A. Trento,33,517,3,90,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Piemonte,316,6794,17,628,99,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Puglia,302,2903,12,503,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Sardegna,167,1602,11,204,16,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Sicilia,528,3628,22,813,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Toscana,302,5033,20,570,8,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Umbria,101,662,3,86,41,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Valle d'Aosta,11,85,1,13,21,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Veneto,261,6000,15,1000,0,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
Italia,5234,64465,260,9350,548,Dati della Protezione Civile del 29 Maggio 2022 ore 23:45
