Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,641,21193,14390,1102,686,5%,621,48,"5,30%",65,"4,98","-1,50%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Basilicata,237,5612,4504,809,172,4%,144,26,"-4,00%",28,"5,03","-6,70%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Calabria,936,12006,8531,443,434,5%,388,20,"9,90%",46,"2,39","-13,20%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Campania,3657,121942,95139,1644,2459,3%,2259,39,"1,00%",200,"3,46","-0,50%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Emilia-Romagna,2371,95654,59319,1328,2693,5%,2449,55,"-0,10%",244,"5,46","-1,20%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Friuli Venezia Giulia,796,20725,10754,888,519,5%,470,39,"3,50%",49,"4,05","11,40%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Lazio,2866,92085,73491,1253,3374,5%,3056,52,"-0,30%",318,"5,42","3,20%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Liguria,775,45202,16768,1087,1489,9%,1371,89,"-1,60%",118,"7,65","0,90%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Lombardia,7633,340989,152083,1505,9226,6%,8323,82,"2,10%",903,"8,94","1,00%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Marche,479,24434,14753,972,606,4%,527,35,"0,40%",79,"5,20","1,30%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Molise,98,3366,2067,684,65,3%,58,19,"-3,30%",7,"2,32","-22,20%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
P.A. Bolzano,581,18685,10901,2049,520,5%,481,90,"-0,20%",39,"7,33","-11,40%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
P.A. Trento,236,13261,2860,527,436,15%,398,73,"2,60%",38,"7,00","8,60%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Piemonte,3281,134828,75064,1729,5596,7%,5208,120,"1,10%",388,"8,94","1,00%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Puglia,1368,38084,27614,689,1518,5%,1320,33,"0,30%",198,"4,94","9,40%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Sardegna,422,16518,11045,677,568,5%,505,31,"-1,40%",63,"3,86","-1,60%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Sicilia,1837,46528,32102,646,1768,6%,1528,31,"1,50%",240,"4,83","5,70%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Toscana,2508,86705,54110,1454,2087,4%,1805,48,"0,70%",282,"7,58","1,80%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Umbria,501,20011,11274,1281,442,4%,368,42,"0,00%",74,"8,41","5,70%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Valle d'Aosta,87,5586,2093,1668,163,8%,146,116,"-3,90%",17,"13,55","0,00%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Veneto,2972,108938,64306,1310,2353,4%,2079,42,"5,00%",274,"5,58","3,00%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
Italia,34282,1272352,743168,1234,37174,5%,33504,56,"1,30%",3670,"6,09","1,60%",Dati della Protezione Civile del 18 Novembre 2020 ore 19:51
