Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,35,75.024,869,67,24,3%,23,2,000%,1,008,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Basilicata,12,27.005,653,118,16,2%,16,3,000%,0,000,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Calabria,38,69.157,2.598,137,57,2%,53,3,190%,4,021,-2000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Campania,208,425.150,7.290,128,235,3%,218,4,330%,17,030,-560%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Emilia-Romagna,62,387.219,2.207,49,178,8%,160,4,-240%,18,040,-530%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Friuli Venezia Giulia,22,107.033,197,16,7,4%,6,0,-1430%,1,008,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Lazio,104,346.514,2.266,39,173,8%,144,3,670%,29,050,-1210%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Liguria,20,103.511,123,8,18,15%,11,1,-2140%,7,046,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Lombardia,100,842.655,8.526,85,194,2%,150,1,-510%,44,044,-220%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Marche,52,103.882,1.280,85,8,1%,7,0,-1250%,1,007,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Molise,4,13.728,58,19,1,2%,1,0,-5000%,0,000,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
P.A. Bolzano,6,73.352,105,20,7,7%,6,1,000%,1,019,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
P.A. Trento,4,45.796,47,9,0,0%,0,0,-10000%,0,000,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Piemonte,31,363.128,699,16,75,11%,69,2,-1790%,6,014,-3330%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Puglia,49,253.620,2.485,63,96,4%,88,2,-640%,8,020,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Sardegna,25,57.355,2.326,144,34,1%,33,2,-290%,1,006,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Sicilia,109,232.495,3.357,69,148,4%,129,3,-580%,19,039,560%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Toscana,41,244.625,1.440,39,86,6%,69,2,-800%,17,046,630%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Umbria,7,56.892,639,73,13,2%,13,1,000%,0,000,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Valle d'Aosta,1,11.697,22,18,0,0%,0,0,000%,0,000,000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Veneto,80,425.876,4.653,95,44,1%,38,1,270%,6,012,5000%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
Italia,1.010,4.265.714,41.840,70,1.414,3%,1.234,2,-290%,180,030,-370%,Dati della Protezione Civile del 07 Luglio 2021 ore 18:18
