Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,47,34580,11272,863,489,4%,451,35,-1.5&,38,2.91,0%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Basilicata,68,10566,5954,1069,90,2%,84,15,-8.7&,6,1.08,0%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Calabria,163,23069,8535,443,273,3%,257,13,-1.2&,16,0.83,14.3%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Campania,625,187189,78491,1357,1499,2%,1402,24,-1.4&,97,1.68,-1%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Emilia-Romagna,894,167969,56812,1272,2819,5%,2598,58,-1.7&,221,4.95,0.5%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Friuli Venezia Giulia,493,48347,11777,972,715,6%,655,54,1.6&,60,4.95,7.1%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Lazio,1218,159951,74685,1273,3159,4%,2854,49,1.2&,305,5.2,-0.7%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Liguria,305,59582,5759,373,774,13%,711,46,-1&,63,4.08,3.3%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Lombardia,843,473371,54418,539,4132,8%,3634,36,-4.1&,498,4.93,-2.7%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Marche,508,40336,10129,667,526,5%,465,31,2.4&,61,4.02,1.7%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Molise,7,6396,2214,732,64,3%,56,19,-1.8&,8,2.65,0%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
P.A. Bolzano,91,29014,10678,2007,158,1%,136,26,-11.1&,22,4.13,10%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
P.A. Trento,175,21323,1760,324,426,24%,380,70,1.6&,46,8.48,2.2%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Piemonte,840,195415,29383,677,3225,11%,3029,70,-0.4&,196,4.51,-4.4%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Puglia,749,87833,52833,1318,1602,3%,1466,37,-1.9&,136,3.39,-2.2%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Sardegna,116,30417,16258,997,543,3%,498,31,0.2&,45,2.76,2.3%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Sicilia,995,91261,33409,672,1262,4%,1093,22,2.7&,169,3.4,-3.4%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Toscana,271,119236,10015,269,1036,10%,879,24,-1.2&,157,4.22,-4.3%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Umbria,161,28313,3568,405,301,8%,263,30,-1.9&,38,4.32,11.8%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Valle d'Aosta,0,7230,413,329,74,18%,73,58,-23.2&,1,0.8,-75%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Veneto,2655,246089,90365,1841,3044,3%,2678,55,-0.7&,366,7.46,3.1%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
Italia,11224,2067487,568728,944,26211,5%,23662,39,-1.1&,2549,4.23,-0.6%,Dati della Protezione Civile del 29 Dicembre 2020 ore 20:21
