Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,257,1382,12,181,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Basilicata,74,391,1,79,13,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Calabria,188,1009,12,194,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Campania,528,4023,34,585,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Emilia-Romagna,1074,9001,32,889,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Friuli Venezia Giulia,132,1277,0,175,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Lazio,784,6421,46,943,243,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Liguria,193,1643,8,218,12,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Lombardia,863,10457,37,1810,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Marche,111,996,3,230,49,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Molise,20,176,2,39,26,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
P.A. Bolzano,35,500,0,100,20,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
P.A. Trento,42,517,3,90,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Piemonte,515,6794,20,628,99,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Puglia,395,2903,22,503,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Sardegna,213,1602,10,204,16,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Sicilia,616,3617,30,809,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Toscana,386,5033,15,570,8,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Umbria,146,662,1,86,41,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Valle d'Aosta,22,163,0,34,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Veneto,426,6000,20,1000,0,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
Italia,7020,64567,308,9367,527,Dati della Protezione Civile del 19 Maggio 2022 ore 23:45
