Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,64,1324,10,181,19,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Basilicata,22,364,0,88,13,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Calabria,95,966,4,174,3,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Campania,229,3511,20,555,189,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Emilia-Romagna,282,7920,32,889,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Friuli Venezia Giulia,61,1277,13,175,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Lazio,370,6421,48,943,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Liguria,57,1700,10,217,12,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Lombardia,297,6369,46,1530,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Marche,47,964,18,212,62,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Molise,6,176,1,39,26,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
P.A. Bolzano,45,500,4,100,20,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
P.A. Trento,11,517,2,90,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Piemonte,177,5824,19,628,99,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Puglia,132,2745,17,482,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Sardegna,42,1602,5,204,16,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Sicilia,285,3700,36,895,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Toscana,231,5033,27,570,36,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Umbria,34,662,7,84,43,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Valle d'Aosta,5,83,0,33,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Veneto,166,6000,30,1000,0,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
Italia,2658,57658,349,9089,538,Dati della Protezione Civile del 29 Ottobre 2021 ore 18:27
