Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,131,1382,5,181,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Basilicata,38,358,1,79,14,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Calabria,157,960,6,177,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Campania,277,3880,8,575,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Emilia-Romagna,826,9001,29,889,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Friuli Venezia Giulia,137,1277,2,175,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Lazio,494,6421,38,943,243,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Liguria,172,1604,1,218,12,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Lombardia,575,10457,13,1810,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Marche,77,983,3,230,50,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Molise,10,176,2,39,26,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
P.A. Bolzano,22,500,1,100,20,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
P.A. Trento,62,517,2,90,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Piemonte,279,6794,8,628,99,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Puglia,185,2735,7,405,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Sardegna,83,1602,7,204,16,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Sicilia,354,3542,25,789,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Toscana,219,5033,7,570,13,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Umbria,129,662,1,86,41,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Valle d'Aosta,3,85,0,13,21,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Veneto,336,6000,19,1000,0,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
Italia,4566,63969,185,9201,555,Dati della Protezione Civile del 05 Settembre 2022 ore 23:45
