Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,131,1382,5,181,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Basilicata,51,354,1,79,13,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Calabria,184,1002,8,183,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Campania,417,3887,25,573,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Emilia-Romagna,955,9001,30,889,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Friuli Venezia Giulia,155,1277,7,175,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Lazio,593,6421,51,943,243,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Liguria,208,1638,3,215,12,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Lombardia,854,10457,21,1810,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Marche,79,983,4,230,50,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Molise,11,176,1,39,26,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
P.A. Bolzano,58,500,1,100,20,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
P.A. Trento,50,517,0,90,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Piemonte,331,6794,11,628,99,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Puglia,299,2736,12,405,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Sardegna,124,1602,7,204,16,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Sicilia,772,3626,29,779,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Toscana,382,5033,13,570,15,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Umbria,157,662,1,86,41,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Valle d'Aosta,14,85,0,13,21,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Veneto,429,6000,18,1000,0,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
Italia,6254,64133,248,9192,556,Dati della Protezione Civile del 29 Giugno 2022 ore 23:45
