Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,317,1382,14,181,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Basilicata,86,395,3,79,14,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Calabria,284,1037,19,198,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Campania,717,4055,36,581,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Emilia-Romagna,1422,9001,36,889,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Friuli Venezia Giulia,156,1277,7,175,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Lazio,1125,6421,70,943,243,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Liguria,316,1646,16,215,12,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Lombardia,1158,10457,39,1810,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Marche,176,1013,6,252,44,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Molise,36,176,0,39,26,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
P.A. Bolzano,33,500,2,100,20,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
P.A. Trento,63,517,3,90,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Piemonte,799,6794,21,628,99,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Puglia,582,2903,34,503,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Sardegna,309,1602,16,204,16,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Sicilia,817,3719,49,823,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Toscana,660,5033,21,570,10,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Umbria,221,662,8,86,41,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Valle d'Aosta,20,163,1,34,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Veneto,598,6000,15,1000,0,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
Italia,9895,64753,416,9400,525,Dati della Protezione Civile del 24 Aprile 2022 ore 23:45
