Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,151,71.218,8.383,642,410,5%,374,29,-210%,36,276,-770%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Basilicata,172,23.956,6.230,1.119,172,3%,164,29,-240%,8,144,3330%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Calabria,404,60.074,15.214,790,513,3%,467,24,-130%,46,239,-420%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Campania,1.898,391.792,91.388,1.580,1.589,2%,1.452,25,-070%,137,237,000%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Emilia-Romagna,1.206,369.250,44.356,993,1.958,4%,1.732,39,-180%,226,506,-340%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Friuli Venezia Giulia,108,105.156,7.578,626,269,4%,239,20,-440%,30,248,000%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Lazio,1.151,323.754,44.696,762,2.466,6%,2.182,37,-280%,284,484,-240%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Liguria,276,99.416,5.471,355,535,10%,470,30,-190%,65,421,-300%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Lombardia,2.214,804.620,52.485,519,4.045,8%,3.495,35,-280%,550,544,-130%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Marche,330,97.705,6.202,408,475,8%,408,27,-260%,67,441,-430%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Molise,39,13.228,629,208,48,8%,40,13,-910%,8,265,-1110%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
P.A. Bolzano,86,71.142,1.039,195,65,6%,63,12,160%,2,038,-3330%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
P.A. Trento,97,43.999,1.076,198,89,8%,69,13,-550%,20,369,000%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Piemonte,1.036,345.393,15.699,362,2.321,15%,2.111,49,-270%,210,484,-450%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Puglia,1.344,234.841,47.592,1.187,1.855,4%,1.631,41,-160%,224,559,-260%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Sardegna,247,54.507,17.093,1.048,419,2%,370,23,140%,49,301,210%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Sicilia,861,208.487,24.896,501,1.337,5%,1.172,24,-240%,165,332,-180%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Toscana,870,226.842,20.669,555,1.585,8%,1.332,36,-220%,253,680,-040%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Umbria,120,54.442,2.933,333,203,7%,169,19,000%,34,386,300%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Valle d'Aosta,48,10.932,749,597,44,6%,36,29,-1820%,8,637,1430%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Veneto,788,411.899,21.892,446,1.125,5%,964,20,000%,161,328,-470%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
Italia,13.446,4.022.653,436.270,724,21.523,5%,18.940,31,-210%,2.583,429,-220%,Dati della Protezione Civile del 30 Aprile 2021 ore 18:17
