Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,68,73.689,5.967,461,195,3%,178,14,-060%,17,131,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Basilicata,38,26.015,4.511,815,88,2%,82,15,-240%,6,108,2000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Calabria,165,65.881,11.207,592,313,3%,285,15,-310%,28,148,1670%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Campania,628,415.965,72.038,1.261,1.052,1%,967,17,-440%,85,149,370%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Emilia-Romagna,299,382.073,19.082,427,888,5%,766,17,-320%,122,273,-320%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Friuli Venezia Giulia,31,106.768,5.242,435,66,1%,57,5,1400%,9,075,-1000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Lazio,413,339.612,27.629,480,1.449,5%,1.255,22,-220%,194,337,-050%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Liguria,58,102.297,1.927,126,233,12%,190,12,-210%,43,282,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Lombardia,711,831.087,35.621,355,1.774,5%,1.480,15,-550%,294,293,-130%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Marche,107,101.944,4.508,298,212,5%,176,12,-540%,36,238,-770%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Molise,3,13.550,202,67,20,10%,15,5,000%,5,166,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
P.A. Bolzano,49,72.588,838,157,17,2%,13,2,-710%,4,075,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
P.A. Trento,52,45.178,600,110,48,8%,35,6,940%,13,238,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Piemonte,271,358.459,7.928,184,969,12%,861,20,-360%,108,251,290%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Puglia,274,248.758,32.729,828,933,3%,838,21,-290%,95,240,-500%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Sardegna,20,56.429,13.424,833,215,2%,182,11,-110%,33,205,310%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Sicilia,238,222.892,12.928,265,720,6%,618,13,-660%,102,209,-190%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Toscana,382,239.474,11.299,306,760,7%,625,17,-410%,135,366,-630%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Umbria,40,56.101,1.967,226,91,5%,78,9,-250%,13,149,830%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Valle d'Aosta,15,11.499,295,236,16,5%,16,13,-1110%,0,000,000%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Veneto,133,421.924,11.150,229,512,5%,444,9,160%,68,139,-560%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
Italia,3.995,4.192.183,281.092,471,10.571,4%,9.161,15,-340%,1.410,236,-140%,Dati della Protezione Civile del 23 Maggio 2021 ore 17:50
