Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,281,1382,10,181,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Basilicata,71,366,3,79,14,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Calabria,302,971,12,177,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Campania,599,3896,24,575,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Emilia-Romagna,1636,9001,54,889,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Friuli Venezia Giulia,276,1277,7,175,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Lazio,1029,6421,61,943,243,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Liguria,436,1633,5,219,12,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Lombardia,1348,10457,47,1810,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Marche,190,983,8,230,50,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Molise,19,176,2,39,26,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
P.A. Bolzano,56,500,1,100,20,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
P.A. Trento,73,517,3,90,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Piemonte,513,6794,11,628,99,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Puglia,463,2751,18,405,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Sardegna,169,1602,15,204,16,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Sicilia,880,3640,45,791,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Toscana,655,5033,28,570,13,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Umbria,247,662,6,86,41,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Valle d'Aosta,25,103,0,13,21,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Veneto,738,6000,36,1000,0,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
Italia,10006,64165,396,9204,555,Dati della Protezione Civile del 03 Agosto 2022 ore 23:45
