Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,257,1382,8,181,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Basilicata,97,362,1,79,13,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Calabria,315,971,13,177,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Campania,681,3902,35,573,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Emilia-Romagna,1743,9001,50,889,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Friuli Venezia Giulia,281,1277,6,175,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Lazio,1095,6421,73,943,243,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Liguria,443,1636,14,218,12,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Lombardia,1490,10457,48,1810,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Marche,201,983,6,230,50,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Molise,19,176,0,39,26,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
P.A. Bolzano,95,500,4,100,20,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
P.A. Trento,73,517,3,90,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Piemonte,618,6794,16,628,99,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Puglia,476,2751,16,405,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Sardegna,188,1602,13,204,16,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Sicilia,959,3588,48,792,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Toscana,726,5033,24,570,14,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Umbria,282,662,4,86,41,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Valle d'Aosta,35,96,0,13,21,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Veneto,783,6000,26,1000,0,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
Italia,10857,64111,408,9202,555,Dati della Protezione Civile del 23 Luglio 2022 ore 18:08
