Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,485,88.379,4.494,347,118,3%,110,9,090%,8,062,3330%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Basilicata,38,31.656,1.064,192,14,1%,14,3,000%,0,000,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Calabria,369,93.591,4.690,248,153,3%,138,7,700%,15,079,-1180%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Campania,1.271,493.017,17.716,310,334,2%,312,5,-190%,22,039,-430%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Emilia-Romagna,1.464,458.504,22.507,504,749,3%,674,15,100%,75,168,-130%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Friuli Venezia Giulia,770,132.539,7.464,619,320,4%,294,24,170%,26,216,830%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Lazio,1.810,427.019,21.430,372,785,4%,692,12,-060%,93,162,-310%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Liguria,600,123.548,4.568,300,180,4%,159,10,190%,21,138,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Lombardia,2.620,937.667,34.677,346,1.004,3%,893,9,070%,111,111,280%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Marche,439,124.773,5.201,344,117,2%,92,6,570%,25,165,-380%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Molise,19,15.255,425,141,12,3%,11,4,000%,1,033,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
P.A. Bolzano,717,89.347,6.105,1.146,113,2%,99,19,000%,14,263,1670%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
P.A. Trento,189,52.489,1.794,329,53,3%,46,8,220%,7,128,1670%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Piemonte,1.204,401.394,11.535,268,436,4%,400,9,640%,36,084,910%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Puglia,305,280.056,4.250,108,152,4%,131,3,-220%,21,053,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Sardegna,154,79.160,2.774,172,86,3%,72,4,-270%,14,087,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Sicilia,662,325.626,12.560,258,351,3%,307,6,-030%,44,090,230%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Toscana,615,302.670,9.410,255,298,3%,249,7,-420%,49,133,430%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Umbria,103,67.732,1.641,189,53,3%,43,5,-850%,10,115,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Valle d'Aosta,99,13.321,738,590,29,4%,28,22,-340%,1,080,000%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Veneto,2.873,522.687,33.828,693,639,2%,534,11,410%,105,215,400%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
Italia,16.806,5.060.430,208.871,350,5.996,3%,5.298,9,100%,698,117,170%,Dati della Protezione Civile del 02 Dicembre 2021 ore 18:37
