Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,322,1382,12,181,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Basilicata,106,393,3,79,14,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Calabria,251,1009,15,194,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Campania,722,3996,44,567,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Emilia-Romagna,1369,9001,30,889,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Friuli Venezia Giulia,167,1277,3,175,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Lazio,1145,6421,58,943,243,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Liguria,293,1646,17,218,12,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Lombardia,1176,10457,34,1810,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Marche,168,1006,5,232,52,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Molise,38,176,1,39,26,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
P.A. Bolzano,48,500,0,100,20,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
P.A. Trento,75,517,3,90,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Piemonte,765,6794,15,628,99,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Puglia,536,2903,25,503,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Sardegna,291,1602,10,204,16,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Sicilia,775,3720,45,823,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Toscana,594,5033,22,570,10,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Umbria,220,662,5,86,41,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Valle d'Aosta,26,163,0,34,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Veneto,608,6000,19,1000,0,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
Italia,9695,64658,366,9365,533,Dati della Protezione Civile del 03 Maggio 2022 ore 23:45
