Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,87,78.728,2.168,168,87,4%,73,6,-640%,14,108,770%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Basilicata,65,28.712,1.350,244,42,3%,42,8,770%,0,000,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Calabria,313,76.726,4.514,238,157,3%,143,8,750%,14,074,770%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Campania,576,444.125,9.321,163,371,4%,350,6,-300%,21,037,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Emilia-Romagna,732,409.607,15.463,346,471,3%,420,9,370%,51,114,-380%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Friuli Venezia Giulia,204,110.469,1.159,96,51,4%,40,3,3330%,11,091,1000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Lazio,547,373.253,16.285,283,558,3%,488,8,-390%,70,122,450%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Liguria,156,109.294,2.007,132,86,4%,75,5,420%,11,072,1000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Lombardia,601,867.844,11.929,119,377,3%,333,3,-180%,44,044,480%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Marche,222,109.967,3.376,223,81,2%,69,5,620%,12,079,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Molise,51,14.215,223,74,8,4%,8,3,1430%,0,000,-10000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
P.A. Bolzano,74,74.887,739,139,22,3%,17,3,630%,5,094,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
P.A. Trento,37,47.359,473,87,28,6%,28,5,1200%,0,000,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Piemonte,302,371.769,3.675,85,156,4%,144,3,140%,12,028,2000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Puglia,302,262.727,4.596,116,257,6%,235,6,310%,22,056,-830%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Sardegna,343,71.107,8.123,504,257,3%,233,14,220%,24,149,-400%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Sicilia,1.681,271.351,26.525,544,881,3%,778,16,350%,103,211,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Toscana,752,269.405,11.586,314,447,4%,401,11,100%,46,125,700%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Umbria,86,61.360,1.798,207,59,3%,51,6,-560%,8,092,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Valle d'Aosta,1,12.005,128,102,2,2%,2,2,-3330%,0,000,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Veneto,694,452.524,12.680,260,227,2%,184,4,400%,43,088,000%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
Italia,7.826,4.517.434,138.118,232,4.625,3%,4.114,7,140%,511,086,160%,Dati della Protezione Civile del 27 Agosto 2021 ore 17:49
