Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,172,1382,3,181,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Basilicata,44,397,0,79,13,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Calabria,156,978,7,178,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Campania,303,3961,14,581,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Emilia-Romagna,676,9001,30,889,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Friuli Venezia Giulia,84,1277,1,175,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Lazio,516,6421,32,943,243,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Liguria,139,1628,8,218,12,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Lombardia,493,10457,30,1810,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Marche,61,983,2,230,49,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Molise,9,176,2,39,26,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
P.A. Bolzano,38,500,1,100,20,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
P.A. Trento,24,517,1,90,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Piemonte,245,6794,9,628,99,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Puglia,241,2903,15,503,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Sardegna,88,1602,7,204,16,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Sicilia,519,3592,27,795,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Toscana,220,5033,19,570,13,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Umbria,102,662,1,86,41,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Valle d'Aosta,5,85,0,13,21,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Veneto,207,6000,10,1000,0,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
Italia,4342,64349,219,9312,553,Dati della Protezione Civile del 07 Giugno 2022 ore 23:45
