Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,623,1495,83,215,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Basilicata,157,428,14,88,13,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Calabria,361,913,37,152,25,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Campania,1594,4221,168,620,36,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Emilia-Romagna,3467,6515,400,760,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Friuli Venezia Giulia,645,1277,82,175,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Lazio,2872,6421,364,943,193,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Liguria,619,1785,66,222,12,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Lombardia,7124,13623,852,1416,114,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Marche,812,1360,148,250,16,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Molise,74,221,17,39,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
P.A. Bolzano,94,504,27,100,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
P.A. Trento,203,594,44,90,15,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Piemonte,3767,5824,360,628,99,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Puglia,1774,3714,231,569,80,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Sardegna,177,1602,32,208,35,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Sicilia,813,3882,127,834,196,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Toscana,1496,5033,264,620,15,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Umbria,372,860,57,139,2,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Valle d'Aosta,32,227,8,30,6,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Veneto,1545,6000,254,1000,0,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
Italia,28621,66499,3635,9098,857,Dati della Protezione Civile del 27 Marzo 2021 ore 18:15
