Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,200,1369,18,185,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Basilicata,91,450,6,88,13,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Calabria,340,964,27,152,25,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Campania,1081,4240,93,620,36,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Emilia-Romagna,937,6538,145,760,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Friuli Venezia Giulia,64,1277,13,175,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Lazio,1454,6421,215,943,193,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Liguria,231,1791,47,226,12,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Lombardia,1920,9232,337,1416,114,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Marche,216,1199,44,210,54,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Molise,18,221,4,39,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
P.A. Bolzano,19,419,6,100,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
P.A. Trento,42,517,13,90,15,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Piemonte,1075,5824,133,628,99,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Puglia,991,3768,127,586,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Sardegna,195,1602,38,216,33,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Sicilia,733,3857,107,834,196,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Toscana,759,5033,170,578,24,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Umbria,106,693,16,116,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Valle d'Aosta,23,227,0,30,6,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Veneto,523,6000,84,1000,0,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
Italia,11018,61642,1643,8992,820,Dati della Protezione Civile del 19 Maggio 2021 ore 18:02
