Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,223,1382,9,181,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Basilicata,52,358,2,79,13,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Calabria,229,971,12,177,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Campania,462,3896,23,575,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Emilia-Romagna,1236,9001,34,889,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Friuli Venezia Giulia,226,1277,3,175,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Lazio,847,6421,52,943,243,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Liguria,354,1611,7,219,12,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Lombardia,979,10457,31,1810,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Marche,130,983,5,230,50,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Molise,24,176,1,39,26,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
P.A. Bolzano,57,500,1,100,20,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
P.A. Trento,62,517,1,90,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Piemonte,418,6794,10,628,99,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Puglia,398,2751,15,405,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Sardegna,128,1602,9,204,16,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Sicilia,704,3668,31,793,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Toscana,457,5033,16,570,13,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Umbria,205,662,3,86,41,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Valle d'Aosta,10,85,0,13,21,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Veneto,554,6000,26,1000,0,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
Italia,7755,64145,291,9206,554,Dati della Protezione Civile del 13 Agosto 2022 ore 23:19
