Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,283,1382,13,181,14,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Basilicata,87,383,2,79,13,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Calabria,325,1108,14,202,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Campania,572,4211,34,636,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Emilia-Romagna,1078,9001,55,889,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Friuli Venezia Giulia,142,1277,8,175,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Lazio,1036,6421,77,943,243,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Liguria,257,1642,13,219,12,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Lombardia,786,10457,73,1810,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Marche,160,1020,14,256,49,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Molise,25,176,2,39,26,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
P.A. Bolzano,51,500,2,100,20,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
P.A. Trento,35,517,2,90,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Piemonte,621,6794,27,628,99,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Puglia,564,2923,26,503,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Sardegna,323,1602,18,204,16,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Sicilia,860,3758,65,851,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Toscana,643,5033,38,570,10,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Umbria,166,662,5,86,41,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Valle d'Aosta,19,163,1,34,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Veneto,435,6000,29,1000,0,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
Italia,8468,65030,518,9495,543,Dati della Protezione Civile del 14 Marzo 2022 ore 18:02
