Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,14,74.464,1.529,118,73,5%,69,5,150%,4,031,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Basilicata,27,26.688,2.979,538,42,1%,42,8,1050%,0,000,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Calabria,72,68.232,8.095,427,158,2%,149,8,-070%,9,048,-1000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Campania,147,422.539,60.078,1.052,439,1%,410,7,-680%,29,051,-650%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Emilia-Romagna,123,385.684,8.345,187,350,4%,288,6,-100%,62,139,330%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Friuli Venezia Giulia,11,107.369,4.589,380,12,0%,8,1,-3330%,4,033,3330%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Lazio,127,344.407,6.169,107,548,9%,450,8,-640%,98,170,-390%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Liguria,10,103.051,439,29,71,16%,59,4,-480%,12,079,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Lombardia,257,839.475,18.391,183,742,4%,628,6,-080%,114,114,-340%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Marche,33,103.411,2.799,185,61,2%,52,3,-880%,9,059,-1000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Molise,2,13.632,82,27,8,10%,8,3,000%,0,000,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
P.A. Bolzano,8,73.193,403,76,15,4%,13,2,000%,2,038,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
P.A. Trento,11,45.687,246,45,17,7%,13,2,000%,4,073,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Piemonte,59,362.146,2.669,62,364,14%,317,7,-250%,47,109,440%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Puglia,73,252.233,13.217,334,284,2%,263,7,-190%,21,053,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Sardegna,11,57.008,12.051,748,92,1%,87,5,240%,5,031,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Sicilia,183,229.340,6.722,138,357,5%,310,6,-490%,47,096,930%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Toscana,123,243.375,4.458,121,261,6%,195,5,-440%,66,179,-570%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Umbria,11,56.667,1.037,119,48,5%,44,5,730%,4,046,-2000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Valle d'Aosta,1,11.656,95,76,3,3%,3,2,000%,0,000,000%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Veneto,87,424.615,5.920,121,162,3%,134,3,-220%,28,057,-340%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
Italia,1.390,4.244.872,160.313,269,4.107,3%,3.542,6,-310%,565,095,-160%,Dati della Protezione Civile del 13 Giugno 2021 ore 18:46
