Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,161,1382,7,181,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Basilicata,42,358,2,79,14,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Calabria,180,971,8,177,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Campania,330,3890,15,575,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Emilia-Romagna,1080,9001,28,889,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Friuli Venezia Giulia,163,1277,4,175,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Lazio,612,6421,42,943,243,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Liguria,265,1606,7,218,12,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Lombardia,715,10457,22,1810,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Marche,85,983,3,230,50,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Molise,19,176,2,39,26,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
P.A. Bolzano,29,500,0,100,20,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
P.A. Trento,71,517,1,90,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Piemonte,300,6794,6,628,99,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Puglia,255,2751,15,405,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Sardegna,107,1602,10,204,16,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Sicilia,458,3635,28,788,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Toscana,321,5033,8,570,13,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Umbria,160,662,2,86,41,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Valle d'Aosta,10,85,1,13,21,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Veneto,464,6000,20,1000,0,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
Italia,5827,64101,231,9200,555,Dati della Protezione Civile del 26 Agosto 2022 ore 17:33
