Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,149,87.651,4.180,323,113,3%,104,8,-460%,9,070,-1000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Basilicata,32,31.572,1.046,189,13,1%,13,2,-710%,0,000,000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Calabria,285,92.936,4.414,233,146,3%,129,7,400%,17,090,630%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Campania,886,490.659,16.891,296,344,2%,321,6,390%,23,040,-420%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Emilia-Romagna,1.086,455.930,20.812,466,760,4%,685,15,380%,75,168,870%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Friuli Venezia Giulia,457,131.037,7.063,586,314,4%,290,24,-030%,24,199,-400%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Lazio,1.253,423.571,19.749,343,805,4%,708,12,-370%,97,169,000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Liguria,386,122.399,4.374,287,169,4%,149,10,720%,20,131,-480%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Lombardia,2.223,932.544,31.334,312,951,3%,848,8,380%,103,103,400%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Marche,416,123.859,5.050,334,110,2%,86,6,360%,24,159,000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Molise,0,15.209,434,144,13,3%,12,4,000%,1,033,000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
P.A. Bolzano,465,87.953,5.222,980,110,2%,99,19,650%,11,207,-830%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
P.A. Trento,199,52.112,1.686,309,52,3%,44,8,-430%,8,147,1430%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Piemonte,972,399.288,10.460,243,418,4%,383,9,110%,35,081,290%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Puglia,283,279.384,4.116,104,157,4%,136,3,-070%,21,053,500%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Sardegna,87,78.861,2.710,168,84,3%,71,4,600%,13,081,-1880%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Sicilia,545,324.222,12.545,257,351,3%,308,6,-400%,43,088,-230%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Toscana,521,301.496,9.033,245,317,4%,268,7,310%,49,133,-390%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Umbria,68,67.513,1.626,187,61,4%,50,6,-380%,11,126,1000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Valle d'Aosta,89,13.193,676,541,22,3%,21,17,500%,1,080,000%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Veneto,2.362,517.158,30.849,632,600,2%,502,10,750%,98,201,1140%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
Italia,12.764,5.028.547,194.270,326,5.910,3%,5.227,9,180%,683,115,210%,Dati della Protezione Civile del 30 Novembre 2021 ore 19:47
