Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,196,72.286,7.911,606,334,4%,307,24,-410%,27,207,-690%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Basilicata,120,24.765,6.183,1.110,157,3%,147,26,-450%,10,180,000%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Calabria,450,62.304,13.832,719,464,3%,428,22,050%,36,187,-530%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Campania,1.382,401.716,86.493,1.495,1.527,2%,1.406,24,-190%,121,209,-160%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Emilia-Romagna,871,374.498,39.636,887,1.611,4%,1.416,32,-340%,195,437,-440%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Friuli Venezia Giulia,86,105.927,6.607,545,203,3%,175,14,-440%,28,231,-970%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Lazio,1.063,330.181,38.560,657,2.216,6%,1.943,33,-320%,273,465,300%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Liguria,133,100.661,4.281,277,469,11%,415,27,-550%,54,350,-530%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Lombardia,1.759,815.504,47.106,466,3.459,7%,2.968,29,-340%,491,486,-430%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Marche,314,99.233,5.666,373,421,7%,356,23,-460%,65,428,000%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Molise,30,13.385,517,171,33,6%,28,9,-340%,5,165,-1670%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
P.A. Bolzano,62,71.645,1.174,221,40,3%,34,6,-2090%,6,113,000%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
P.A. Trento,90,44.441,953,176,79,8%,61,11,-900%,18,332,1250%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Piemonte,867,350.674,13.862,319,1.926,14%,1.764,41,-310%,162,373,000%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Puglia,870,241.062,44.637,1.114,1.685,4%,1.486,37,-170%,199,496,-150%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Sardegna,164,55.438,15.765,967,351,2%,311,19,-250%,40,245,-240%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Sicilia,603,214.482,23.330,470,1.163,5%,1.021,21,-400%,142,286,-470%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Toscana,715,231.860,18.147,487,1.366,8%,1.146,31,-370%,220,591,-220%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Umbria,99,55.065,2.645,300,159,6%,139,16,-070%,20,227,-910%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Valle d'Aosta,51,11.169,630,502,36,6%,27,22,-1290%,9,717,1250%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Veneto,629,416.451,19.629,400,885,5%,753,15,-350%,132,269,-290%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
Italia,10.554,4.092.747,397.564,660,18.584,5%,16.331,27,-320%,2.253,374,-240%,Dati della Protezione Civile del 07 Maggio 2021 ore 18:25
