Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,183,1369,17,185,23,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Basilicata,78,450,6,88,13,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Calabria,283,964,29,152,25,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Campania,916,4177,83,620,36,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Emilia-Romagna,763,6538,123,760,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Friuli Venezia Giulia,58,1277,9,175,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Lazio,1219,6421,194,943,193,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Liguria,184,1815,40,226,12,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Lombardia,1473,8693,284,1416,114,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Marche,169,1174,36,210,54,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Molise,15,221,5,39,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
P.A. Bolzano,15,422,4,100,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
P.A. Trento,36,517,15,90,15,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Piemonte,832,5824,101,628,99,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Puglia,808,3768,95,586,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Sardegna,184,1602,29,216,33,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Sicilia,601,3862,98,834,196,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Toscana,608,5033,133,543,16,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Umbria,81,689,13,116,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Valle d'Aosta,15,227,0,30,6,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Veneto,429,6000,68,1000,0,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
Italia,8950,61043,1382,8957,835,Dati della Protezione Civile del 24 Maggio 2021 ore 17:51
