Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,25,74.314,2.461,190,94,4%,88,7,-330%,6,046,-1430%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Basilicata,35,26.529,3.166,572,44,1%,44,8,-830%,0,000,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Calabria,61,67.758,8.719,460,195,2%,182,10,-370%,13,069,-1330%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Campania,251,421.540,62.367,1.092,595,1%,553,10,-230%,42,074,-230%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Emilia-Romagna,99,385.070,10.959,245,456,4%,386,9,-450%,70,157,-280%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Friuli Venezia Giulia,45,107.232,4.697,389,32,1%,29,2,360%,3,025,5000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Lazio,139,343.574,9.955,173,753,8%,645,11,-600%,108,188,-1290%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Liguria,21,102.962,643,42,97,15%,76,5,-130%,21,138,-870%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Lombardia,291,838.019,20.407,204,962,5%,817,8,230%,145,145,-1320%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Marche,33,103.173,3.244,214,98,3%,83,5,250%,15,099,-1180%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Molise,6,13.616,96,32,6,6%,6,2,000%,0,000,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
P.A. Bolzano,28,73.092,519,97,13,3%,12,2,-770%,1,019,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
P.A. Trento,21,45.593,360,66,25,7%,19,3,-950%,6,110,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Piemonte,96,361.597,3.445,80,468,14%,413,10,-1040%,55,128,-1410%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Puglia,134,251.572,17.331,438,372,2%,343,9,-1400%,29,073,-940%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Sardegna,14,56.900,12.273,762,106,1%,100,6,-480%,6,037,-1430%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Sicilia,337,228.017,7.706,158,410,5%,368,8,-610%,42,086,-230%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Toscana,90,242.659,5.544,150,374,7%,290,8,-270%,84,227,-450%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Umbria,32,56.568,1.197,138,49,4%,44,5,-1200%,5,057,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Valle d'Aosta,8,11.637,130,104,6,5%,6,5,000%,0,000,000%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Veneto,130,424.170,6.507,133,218,3%,181,4,-470%,37,076,-1400%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
Italia,1.896,4.235.592,181.726,305,5.373,3%,4.685,8,-460%,688,115,-940%,Dati della Protezione Civile del 08 Giugno 2021 ore 18:34
