Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,325,1382,12,181,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Basilicata,87,395,2,79,14,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Calabria,284,1037,17,198,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Campania,742,4011,40,567,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Emilia-Romagna,1528,9001,38,889,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Friuli Venezia Giulia,161,1277,6,175,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Lazio,1181,6421,66,943,243,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Liguria,339,1646,17,218,12,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Lombardia,1215,10457,37,1810,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Marche,193,1003,6,252,44,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Molise,38,176,0,39,26,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
P.A. Bolzano,40,500,3,100,20,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
P.A. Trento,81,517,3,90,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Piemonte,841,6794,23,628,99,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Puglia,580,2903,29,503,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Sardegna,318,1602,13,204,16,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Sicilia,842,3727,51,823,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Toscana,675,5033,23,570,10,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Umbria,226,662,5,86,41,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Valle d'Aosta,18,163,0,34,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Veneto,614,6000,18,1000,0,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
Italia,10328,64707,409,9389,525,Dati della Protezione Civile del 26 Aprile 2022 ore 23:45
