Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,5.479,135.918,44.265,3.444,309,1%,282,22,480%,27,210,800%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Basilicata,742,42.226,9.679,1.768,70,1%,68,12,-810%,2,037,000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Calabria,2.576,125.598,26.773,1.426,395,1%,363,19,-270%,32,170,000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Campania,13.364,677.640,150.390,2.648,1.035,1%,961,17,340%,74,130,570%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Emilia-Romagna,14.901,659.235,183.941,4.138,2.017,1%,1.873,42,140%,144,324,290%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Friuli Venezia Giulia,4.564,178.469,31.794,2.652,370,1%,335,28,370%,35,292,290%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Lazio,14.850,597.877,153.761,2.688,1.591,1%,1.400,24,200%,191,334,050%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Liguria,2.423,165.306,16.332,1.082,706,4%,663,44,300%,43,285,750%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Lombardia,48.808,1.500.339,475.992,4.776,2.844,1%,2.607,26,-060%,237,238,130%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Marche,2.318,158.520,10.924,728,307,3%,251,17,330%,56,373,770%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Molise,145,18.895,3.422,1.154,26,1%,24,8,430%,2,067,000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
P.A. Bolzano,2.226,109.736,10.289,1.928,94,1%,76,14,130%,18,337,590%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
P.A. Trento,3.046,76.820,18.696,3.432,128,1%,104,19,-190%,24,441,000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Piemonte,18.220,586.786,135.495,3.171,1.810,1%,1.665,39,450%,145,339,580%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Puglia,8.980,348.479,57.850,1.473,469,1%,430,11,540%,39,099,1470%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Sardegna,1.080,96.643,14.534,909,213,1%,188,12,440%,25,156,1360%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Sicilia,12.425,436.401,99.551,2.056,1.187,1%,1.050,22,470%,137,283,150%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Toscana,15.892,486.482,164.003,4.471,1.107,1%,994,27,380%,113,308,460%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Umbria,3.775,110.445,34.014,3.932,204,1%,192,22,550%,12,139,5000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Valle d'Aosta,682,19.701,4.527,3.654,48,1%,42,34,000%,6,484,2000%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Veneto,21.056,749.781,172.661,3.558,1.557,1%,1.362,28,310%,195,402,370%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
Italia,197.552,7.281.297,1.818.893,3.069,16.487,1%,14.930,25,230%,1.557,263,390%,Dati della Protezione Civile del 08 Gennaio 2022 ore 22:44
