Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,274,1382,5,181,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Basilicata,95,362,0,79,13,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Calabria,325,956,15,177,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Campania,739,3912,38,573,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Emilia-Romagna,1598,9001,52,889,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Friuli Venezia Giulia,289,1277,6,175,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Lazio,1043,6421,71,943,243,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Liguria,417,1637,13,218,12,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Lombardia,1538,10457,40,1810,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Marche,199,983,9,230,50,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Molise,20,176,2,39,26,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
P.A. Bolzano,102,500,3,100,20,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
P.A. Trento,95,517,3,90,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Piemonte,593,6794,15,628,99,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Puglia,513,2751,16,405,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Sardegna,175,1602,11,204,16,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Sicilia,1032,3650,47,793,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Toscana,759,5033,32,570,14,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Umbria,285,662,8,86,41,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Valle d'Aosta,31,96,0,13,21,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Veneto,726,6000,31,1000,0,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
Italia,10848,64169,417,9203,555,Dati della Protezione Civile del 18 Luglio 2022 ore 23:45
