Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,315,1382,11,181,14,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Basilicata,93,375,2,79,14,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Calabria,343,1073,17,198,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Campania,710,4120,35,581,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Emilia-Romagna,1297,9001,39,889,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Friuli Venezia Giulia,148,1277,3,175,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Lazio,1184,6421,71,943,243,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Liguria,284,1646,10,215,12,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Lombardia,1105,10457,43,1810,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Marche,200,1013,9,256,53,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Molise,30,176,3,39,26,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
P.A. Bolzano,50,500,2,100,20,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
P.A. Trento,59,517,4,90,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Piemonte,696,6794,22,628,99,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Puglia,640,2923,37,503,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Sardegna,342,1602,25,204,16,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Sicilia,967,3746,60,841,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Toscana,807,5033,38,570,10,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Umbria,270,662,8,86,41,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Valle d'Aosta,18,163,1,34,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Veneto,649,6000,23,1000,0,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
Italia,10207,64881,463,9422,548,Dati della Protezione Civile del 12 Aprile 2022 ore 23:29
