Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,459,263.351,61.939,4.835,400,1%,386,30,-150%,14,109,1670%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Basilicata,239,83.132,19.566,3.589,96,0%,95,17,-690%,1,018,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Calabria,1.613,215.514,46.054,2.475,312,1%,294,16,540%,18,097,-530%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Campania,1.380,1.205.954,131.704,2.342,787,1%,742,13,-350%,45,080,-430%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Emilia-Romagna,1.521,1.186.174,34.015,766,1.498,4%,1.422,32,210%,76,171,130%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Friuli Venezia Giulia,186,308.175,18.812,1.566,229,1%,214,18,190%,15,125,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Lazio,2.324,1.074.680,138.446,2.416,1.534,1%,1.412,25,160%,122,213,-320%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Liguria,365,344.900,14.289,941,370,3%,352,23,030%,18,119,-530%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Lombardia,1.388,2.332.560,118.292,1.185,1.149,1%,1.052,11,-070%,97,097,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Marche,579,327.075,18.698,1.248,237,1%,209,14,350%,28,187,370%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Molise,140,38.996,6.545,2.224,27,0%,25,8,870%,2,068,-3330%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
P.A. Bolzano,194,188.027,5.400,1.010,73,1%,71,13,140%,2,037,-3330%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
P.A. Trento,111,138.974,3.610,666,60,2%,54,10,000%,6,111,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Piemonte,1.342,977.916,45.526,1.065,989,2%,949,22,-140%,40,094,530%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Puglia,1.537,734.229,79.320,2.016,626,1%,595,15,-250%,31,079,-610%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Sardegna,385,175.687,31.295,1.968,363,1%,337,21,000%,26,164,830%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Sicilia,1.606,786.279,228.246,4.722,1.116,0%,1.049,22,010%,67,139,-820%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Toscana,1.008,856.024,31.049,841,856,3%,805,22,-110%,51,138,-1050%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Umbria,311,184.172,9.417,1.088,157,2%,151,17,270%,6,069,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Valle d'Aosta,40,31.410,1.357,1.094,28,2%,25,20,-1940%,3,242,000%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Veneto,1.253,1.329.607,56.354,1.157,658,1%,612,13,-210%,46,094,-610%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
Italia,17.981,12.782.836,1.099.934,1.857,11.565,1%,10.851,18,-020%,714,121,-260%,Dati della Protezione Civile del 28 Febbraio 2022 ore 19:09
