Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,296,1382,17,181,14,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Basilicata,103,377,3,79,14,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Calabria,355,1073,21,198,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Campania,720,4111,39,581,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Emilia-Romagna,1162,9001,36,889,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Friuli Venezia Giulia,145,1277,6,175,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Lazio,1193,6421,76,943,243,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Liguria,250,1641,8,219,12,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Lombardia,1078,10457,40,1810,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Marche,239,1020,10,256,53,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Molise,29,176,0,39,26,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
P.A. Bolzano,61,500,3,100,20,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
P.A. Trento,55,517,3,90,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Piemonte,602,6794,28,628,99,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Puglia,678,2923,40,503,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Sardegna,325,1602,24,204,16,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Sicilia,973,3762,65,851,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Toscana,855,5033,36,570,14,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Umbria,253,662,2,86,41,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Valle d'Aosta,20,163,0,34,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Veneto,557,6000,36,1000,0,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
Italia,9949,64892,493,9436,552,Dati della Protezione Civile del 02 Aprile 2022 ore 23:11
