Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,89,72.887,7.010,542,255,4%,235,18,-450%,20,155,-1670%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Basilicata,91,25.302,5.341,965,131,2%,121,22,-080%,10,181,000%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Calabria,327,63.962,12.453,657,428,3%,400,21,-050%,28,148,000%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Campania,1.110,408.653,81.450,1.426,1.390,2%,1.285,22,-170%,105,184,-950%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Emilia-Romagna,618,378.060,26.809,601,1.362,5%,1.199,27,-320%,163,365,-840%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Friuli Venezia Giulia,100,106.368,5.970,495,116,2%,98,8,-1830%,18,149,000%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Lazio,654,334.570,35.145,611,1.822,5%,1.589,28,-830%,233,405,-450%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Liguria,115,101.467,3.247,213,373,11%,326,21,-690%,47,308,-410%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Lombardia,1.396,822.379,39.544,394,2.768,7%,2.351,23,-370%,417,416,-690%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Marche,233,100.408,5.069,335,336,7%,286,19,-500%,50,331,-200%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Molise,12,13.477,349,116,24,7%,20,7,-1670%,4,133,000%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
P.A. Bolzano,65,72.033,1.065,200,31,3%,24,5,-400%,7,131,1670%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
P.A. Trento,53,44.737,862,158,68,8%,50,9,420%,18,330,-1000%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Piemonte,706,354.340,11.894,276,1.640,14%,1.497,35,-640%,143,332,-140%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Puglia,554,244.787,40.295,1.019,1.383,3%,1.239,31,-580%,144,364,-1060%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Sardegna,72,55.933,14.754,915,280,2%,241,15,-510%,39,242,260%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Sicilia,603,218.520,19.165,393,1.007,5%,883,18,-390%,124,254,-080%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Toscana,651,235.243,15.430,418,1.165,8%,978,26,-360%,187,506,-050%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Umbria,139,55.618,2.542,292,146,6%,125,14,-600%,21,241,-450%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Valle d'Aosta,29,11.311,503,402,27,5%,21,17,1050%,6,480,-1430%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Veneto,468,419.105,17.111,351,749,4%,640,13,-450%,109,223,-090%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
Italia,8.085,4.139.160,346.008,580,15.501,4%,13.608,23,-470%,1.893,317,-500%,Dati della Protezione Civile del 13 Maggio 2021 ore 18:11
