Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,26,1369,1,185,23,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Basilicata,23,412,0,88,13,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Calabria,66,905,6,146,25,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Campania,216,3880,23,579,75,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Emilia-Romagna,191,6538,28,760,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Friuli Venezia Giulia,14,1277,0,175,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Lazio,190,6421,55,943,193,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Liguria,16,1702,7,221,12,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Lombardia,250,6798,61,1416,114,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Marche,24,954,6,209,57,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Molise,8,221,0,36,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
P.A. Bolzano,7,391,3,100,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
P.A. Trento,5,517,0,60,15,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Piemonte,164,5824,14,628,99,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Puglia,143,3433,14,549,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Sardegna,40,1602,3,216,33,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Sicilia,171,3080,24,664,196,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Toscana,92,5033,30,447,38,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Umbria,18,671,3,97,30,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Valle d'Aosta,1,81,0,30,6,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Veneto,58,6000,11,1000,0,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
Italia,1723,57109,289,8549,929,Dati della Protezione Civile del 28 Giugno 2021 ore 20:51
