Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,274,1382,13,181,14,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Basilicata,95,381,3,79,14,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Calabria,386,1108,13,202,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Campania,620,4149,34,610,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Emilia-Romagna,953,9001,54,889,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Friuli Venezia Giulia,129,1277,5,175,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Lazio,1097,6421,73,943,243,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Liguria,246,1641,7,219,12,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Lombardia,940,10457,47,1810,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Marche,220,1020,7,256,49,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Molise,28,176,0,39,26,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
P.A. Bolzano,68,500,5,100,20,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
P.A. Trento,40,517,1,90,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Piemonte,562,6794,23,628,99,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Puglia,603,2923,35,503,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Sardegna,322,1602,18,204,16,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Sicilia,927,3782,62,853,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Toscana,755,5033,35,570,10,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Umbria,191,662,4,86,41,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Valle d'Aosta,15,163,0,34,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Veneto,468,6000,27,1000,0,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
Italia,8939,64989,466,9471,544,Dati della Protezione Civile del 23 Marzo 2022 ore 18:40
