Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,277,67.155,10.287,788,656,6%,585,45,-120%,71,544,-140%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Basilicata,163,20.360,4.986,895,179,4%,169,30,-400%,10,180,-1670%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Calabria,503,50.099,11.789,613,486,4%,448,23,-090%,38,197,-260%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Campania,1.933,350.892,91.011,1.573,1.753,2%,1.605,28,-010%,148,256,-070%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Emilia-Romagna,1.075,346.820,68.855,1.541,3.403,5%,3.051,68,-340%,352,788,-110%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Friuli Venezia Giulia,457,100.473,12.240,1.010,631,5%,554,46,-510%,77,636,-250%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Lazio,1.240,297.217,52.180,890,3.610,7%,3.228,55,-110%,382,651,000%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Liguria,387,92.766,7.728,501,755,10%,676,44,060%,79,512,-250%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Lombardia,2.537,758.348,81.995,812,7.331,9%,6.501,64,-140%,830,821,-050%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Marche,490,91.210,8.334,549,893,11%,755,50,-040%,138,909,-070%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Molise,24,12.480,635,210,68,11%,54,18,-180%,14,463,-670%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
P.A. Bolzano,124,69.765,579,109,91,16%,74,14,-750%,17,320,1330%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
P.A. Trento,164,42.114,2.049,378,203,10%,157,29,-540%,46,848,-420%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Piemonte,1.661,322.139,30.393,700,4.146,14%,3.800,88,-230%,346,797,-310%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Puglia,1.974,205.576,50.755,1.266,2.276,4%,2.020,50,-040%,256,639,-450%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Sardegna,305,47.935,16.199,994,351,2%,302,19,270%,49,301,430%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Sicilia,1.287,182.633,26.527,534,1.283,5%,1.119,23,-050%,164,330,450%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Toscana,1.153,205.500,28.203,758,1.992,7%,1.707,46,-100%,285,766,360%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Umbria,172,51.956,4.334,492,338,8%,294,33,-670%,44,500,480%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Valle d'Aosta,54,9.870,1.112,886,71,6%,59,47,000%,12,956,-770%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Veneto,1.241,392.294,34.139,696,1.998,6%,1.693,34,-160%,305,621,070%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
Italia,17.221,3.717.602,544.330,904,32.514,6%,28.851,48,-160%,3.663,608,-050%,Dati della Protezione Civile del 08 Aprile 2021 ore 18:34
