Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,462,61387,11102,850,756,7%,667,51,0%,89,6.82,0%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Basilicata,179,17987,4317,775,176,4%,164,29,3.1%,12,2.15,-14.3%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Calabria,404,42329,7986,415,327,4%,294,15,3.9%,33,1.71,17.9%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Campania,2223,312989,99559,1721,1715,2%,1562,27,1.4%,153,2.64,-5%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Emilia-Romagna,2531,308826,70438,1577,3936,6%,3551,79,0.3%,385,8.62,1%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Friuli Venezia Giulia,1058,89261,15526,1282,622,4%,545,45,1.3%,77,6.36,1.3%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Lazio,1963,262520,44919,766,2721,6%,2422,41,0.6%,299,5.1,1%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Liguria,324,83874,6012,390,631,10%,567,37,-1.2%,64,4.15,1.6%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Lombardia,5641,683589,99069,980,7530,8%,6744,67,1.6%,786,7.78,0.6%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Marche,820,80795,10143,668,891,9%,752,50,0.7%,139,9.15,4.5%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Molise,81,11820,1409,466,107,8%,93,31,-3.1%,14,4.63,-17.6%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
P.A. Bolzano,165,56848,3657,687,166,5%,135,25,-4.3%,31,5.83,-6.1%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
P.A. Trento,256,38625,3947,727,259,7%,204,38,2.5%,55,10.13,1.9%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Piemonte,2357,282026,32160,741,3594,11%,3279,76,-0.1%,315,7.26,0%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Puglia,2082,171215,40507,1011,1801,4%,1582,39,-0.6%,219,5.46,0.5%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Sardegna,121,42845,12813,786,198,2%,170,10,4.3%,28,1.72,-3.4%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Sicilia,789,163499,15461,311,848,5%,731,15,-0.4%,117,2.35,0.9%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Toscana,1513,178123,25338,681,1700,7%,1454,39,0.1%,246,6.61,2.1%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Umbria,168,48694,5811,660,480,8%,404,46,-0.5%,76,8.63,-3.8%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Valle d'Aosta,37,8451,398,317,24,6%,22,18,46.7%,2,1.59,0%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Veneto,1761,361008,36938,753,1545,4%,1352,28,1.1%,193,3.93,1%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
Italia,24935,3306711,547510,909,30027,5%,26694,44,0.7%,3333,5.53,0.5%,Dati della Protezione Civile del 18 Marzo 2021 ore 18:33
