Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,665,1486,84,210,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Basilicata,111,418,13,88,13,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Calabria,221,929,32,152,25,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Campania,1425,4185,148,620,36,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Emilia-Romagna,2960,6277,286,760,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Friuli Venezia Giulia,457,1277,58,175,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Lazio,2022,6421,253,943,193,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Liguria,514,1808,63,222,12,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Lombardia,5200,11685,597,1416,114,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Marche,625,1176,104,233,40,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Molise,95,221,20,39,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
P.A. Bolzano,195,542,39,100,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
P.A. Trento,199,584,48,90,15,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Piemonte,2371,5824,217,628,99,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Puglia,1347,3623,169,569,80,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Sardegna,190,1602,24,208,35,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Sicilia,669,3907,120,834,196,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Toscana,1174,5033,202,585,19,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Umbria,432,852,84,139,2,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Valle d'Aosta,9,227,2,20,12,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Veneto,950,6000,137,1000,0,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
Italia,21831,64077,2700,9031,891,Dati della Protezione Civile del 08 Marzo 2021 ore 18:09
