Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,274,1382,12,181,14,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Basilicata,92,381,2,79,13,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Calabria,336,1108,16,202,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Campania,574,4211,38,636,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Emilia-Romagna,1015,9001,53,889,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Friuli Venezia Giulia,130,1277,9,175,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Lazio,1030,6421,69,943,243,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Liguria,237,1642,11,219,12,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Lombardia,809,10457,71,1810,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Marche,160,1020,8,256,49,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Molise,20,176,2,39,26,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
P.A. Bolzano,54,500,3,100,20,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
P.A. Trento,37,517,2,90,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Piemonte,594,6794,20,628,99,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Puglia,542,2923,22,503,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Sardegna,334,1602,19,204,16,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Sicilia,880,3754,62,853,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Toscana,668,5033,31,570,10,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Umbria,167,662,4,86,41,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Valle d'Aosta,14,163,0,34,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Veneto,443,6000,23,1000,0,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
Italia,8410,65024,477,9497,543,Dati della Protezione Civile del 16 Marzo 2022 ore 18:13
