Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,85,76.679,1.660,128,42,3%,41,3,790%,1,008,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Basilicata,37,27.647,834,151,22,3%,21,4,1050%,1,018,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Calabria,235,71.821,2.671,141,81,3%,76,4,130%,5,026,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Campania,526,433.687,8.028,141,271,3%,257,4,450%,14,025,770%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Emilia-Romagna,717,397.722,9.567,214,285,3%,263,6,-150%,22,049,-830%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Friuli Venezia Giulia,104,108.546,866,72,23,3%,21,2,1050%,2,017,-5000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Lazio,762,361.776,13.309,231,451,3%,397,7,130%,54,094,190%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Liguria,166,106.108,1.493,98,55,4%,42,3,500%,13,085,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Lombardia,664,856.667,12.455,124,283,2%,248,2,-240%,35,035,1290%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Marche,217,106.503,2.590,171,51,2%,46,3,000%,5,033,2500%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Molise,16,13.978,137,46,3,2%,2,1,000%,1,033,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
P.A. Bolzano,27,73.918,363,68,10,3%,9,2,000%,1,019,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
P.A. Trento,22,46.550,342,63,12,4%,12,2,2000%,0,000,-10000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Piemonte,236,367.057,2.966,69,85,3%,81,2,-1000%,4,009,-2000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Puglia,241,257.188,3.033,77,109,4%,94,2,-110%,15,038,1540%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Sardegna,312,63.937,6.298,391,115,2%,94,6,800%,21,130,1050%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Sicilia,789,247.040,12.979,266,417,3%,375,8,360%,42,086,500%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Toscana,734,255.717,9.682,262,229,2%,207,6,300%,22,060,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Umbria,137,58.997,1.918,220,19,1%,18,2,000%,1,011,-5000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Valle d'Aosta,8,11.829,108,86,3,3%,3,2,-2500%,0,000,000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Veneto,564,440.420,13.386,274,160,1%,142,3,520%,18,037,2000%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
Italia,6.599,4.383.787,104.685,176,2.726,3%,2.449,4,170%,277,046,340%,Dati della Protezione Civile del 06 Agosto 2021 ore 18:25
