Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,314,46147,10807,828,548,5%,496,38,1%,52,3.98,2%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Basilicata,94,13901,3337,599,87,3%,82,15,0%,5,0.9,66.7%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Calabria,214,34735,7217,375,262,4%,235,12,-3.3%,27,1.4,12.5%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Campania,1635,236231,65751,1136,1589,2%,1486,26,-3.5%,103,1.78,-8%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Emilia-Romagna,930,230078,41713,934,2120,5%,1937,43,-1.7%,183,4.1,0.5%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Friuli Venezia Giulia,361,70876,10319,852,546,5%,481,40,-4%,65,5.37,-1.5%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Lazio,1027,215076,44834,764,2493,6%,2233,38,-1.1%,260,4.43,-3%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Liguria,364,72590,4681,303,669,14%,607,39,-1.5%,62,4.02,-1.6%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Lombardia,1849,553854,46611,461,3935,8%,3564,35,0.3%,371,3.67,2.2%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Marche,421,59003,7512,495,606,8%,534,35,-1.5%,72,4.74,-2.7%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Molise,144,9116,1463,484,75,5%,66,22,-4.3%,9,2.98,-10%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
P.A. Bolzano,789,46246,7708,1449,284,4%,250,47,0%,34,6.39,13.3%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
P.A. Trento,305,29443,2666,491,171,6%,142,26,-1.4%,29,5.34,0%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Piemonte,669,230050,12049,278,2156,18%,2003,46,-1.8%,153,3.52,3.4%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Puglia,1063,131211,47106,1175,1655,4%,1488,37,5.2%,167,4.17,1.2%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Sardegna,161,39825,14312,878,397,3%,365,22,-1.6%,32,1.96,-13.5%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Sicilia,695,143471,37587,757,1278,3%,1108,22,-4.6%,170,3.42,-3.4%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Toscana,671,140265,10923,293,815,7%,700,19,-0.1%,115,3.09,1.8%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Umbria,415,39464,7397,840,506,7%,426,48,-1.8%,80,9.09,1.3%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Valle d'Aosta,7,7877,147,117,18,12%,15,12,-21.1%,3,2.39,0%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Veneto,828,318807,25971,529,1198,5%,1062,22,-4.5%,136,2.77,-7.5%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
Italia,12956,2668266,410111,681,21408,5%,19280,32,-1.2%,2128,3.53,-0.7%,Dati della Protezione Civile del 10 Febbraio 2021 ore 18:46
